"mm205";40;40;"SAMP";0;0;0;"15/05/2018 16:52:56";;0.233;4926;;0.305;5303;;3.120;20669;;
"mm206";41;41;"SAMP";0;0;0;"15/05/2018 16:53:56";;1.011;9186;;0.131;4333;;2.617;18128;;
"mm207";42;42;"SAMP";0;0;0;"15/05/2018 16:54:56";;1.551;12147;;1.279;10737;;3.000;20061;;
"mm208";43;43;"SAMP";0;0;0;"15/05/2018 16:55:56";;0.181;4639;;0.257;5037;;2.882;19466;;
"mm209";44;44;"SAMP";0;0;0;"15/05/2018 16:56:56";;1.126;9818;;0.496;6369;;3.268;21420;;
"Drift";45;45;"DRIF";0;0;0;"15/05/2018 16:57:56";;10.063;58800;;9.996;59355;;9.709;54010;;
"Hight";46;46;"HIGH";0;1;1;"15/05/2018 16:58:56";;10.099;58994;;9.729;57867;;9.526;53086;;
"Low";47;47;"LOW ";0;1;2;"15/05/2018 16:59:56";;0.055;3948;;0.063;3955;;-0.323;3251;;
"Low";48;48;"LOW ";0;1;3;"15/05/2018 17:00:56";;0.055;3948;;0.063;3955;;0.249;6142;;
"0";49;0;"END ";0;0;0;"15/05/2018 17:01:56";;-0.052;3362;;-0.061;3263;;-0.603;1832;;
